         0	         0
       0.5	  0.122417
         1	  0.459698
       1.5	  0.929263
         2	   1.41615
       2.5	   1.80114
         3	   1.98999
       3.5	   1.93646
         4	   1.65364
       4.5	    1.2108
         5	  0.716338
       5.5	   0.29133
         6	 0.0398297
       6.5	 0.0234124
         7	  0.246098
       7.5	  0.653365
         8	    1.1455
       8.5	   1.60201
         9	   1.91113
       9.5	   1.99717
